3.539726734161376953e-01 3.964626750000000000e+06
4.960029125213623047e-01 2.836317000000000000e+06
6.353609561920166016e-01 3.064310750000000000e+06
7.731707096099853516e-01 2.638384750000000000e+06
9.111957550048828125e-01 2.246071250000000000e+06
1.050513982772827148e+00 2.125873250000000000e+06
1.191943645477294922e+00 2.001339375000000000e+06
1.330210685729980469e+00 1.972035625000000000e+06
1.469540119171142578e+00 1.910763625000000000e+06
1.610285997390747070e+00 1.801899375000000000e+06
1.749559164047241211e+00 1.725366500000000000e+06
1.888134241104125977e+00 1.636504375000000000e+06
2.028963327407836914e+00 1.588427250000000000e+06
2.167276382446289062e+00 1.525883500000000000e+06
2.305531263351440430e+00 1.455178375000000000e+06
2.444761991500854492e+00 1.407192625000000000e+06
2.583112239837646484e+00 1.351812125000000000e+06
2.721205472946166992e+00 1.312383625000000000e+06
2.859336376190185547e+00 1.257898375000000000e+06
3.000192880630493164e+00 1.219687000000000000e+06
3.141325950622558594e+00 1.178838000000000000e+06
3.279679298400878906e+00 1.142349625000000000e+06
3.417752742767333984e+00 1.099823000000000000e+06
3.557155847549438477e+00 1.063357000000000000e+06
3.695199966430664062e+00 1.031180937500000000e+06
3.833232402801513672e+00 9.910326250000000000e+05
3.972625255584716797e+00 9.562895625000000000e+05
4.111965656280517578e+00 9.267330000000000000e+05
4.250061273574829102e+00 8.944480625000000000e+05
4.388265609741210938e+00 8.619311875000000000e+05
4.530321598052978516e+00 8.360291250000000000e+05
4.675793170928955078e+00 8.232420000000000000e+05
4.816558837890625000e+00 8.254808750000000000e+05
4.956525325775146484e+00 7.985440000000000000e+05
5.101430654525756836e+00 7.463315625000000000e+05
5.242802143096923828e+00 7.595080000000000000e+05
5.384283065795898438e+00 7.657628750000000000e+05
5.523884773254394531e+00 6.897484375000000000e+05
5.662340402603149414e+00 7.076819375000000000e+05
5.804287195205688477e+00 7.059003750000000000e+05
5.945819854736328125e+00 6.621341250000000000e+05
6.087600708007812500e+00 6.976534375000000000e+05
6.225713968276977539e+00 6.613512500000000000e+05
6.382998228073120117e+00 6.667526875000000000e+05
6.545227527618408203e+00 6.102151875000000000e+05
6.694623231887817383e+00 6.443466875000000000e+05
6.845705747604370117e+00 6.113277500000000000e+05
7.021927118301391602e+00 6.679004375000000000e+05
7.176050662994384766e+00 5.789921875000000000e+05
7.323585748672485352e+00 5.591368125000000000e+05
7.461673736572265625e+00 5.749651250000000000e+05
7.603734970092773438e+00 5.836973750000000000e+05
7.742572307586669922e+00 5.835806250000000000e+05
7.880805253982543945e+00 5.676967500000000000e+05
8.021893739700317383e+00 5.578117500000000000e+05
8.160300970077514648e+00 5.552570625000000000e+05
8.298586606979370117e+00 5.306926875000000000e+05
8.436632633209228516e+00 5.979201875000000000e+05
8.574704170227050781e+00 5.769522500000000000e+05
8.712928295135498047e+00 5.179110000000000000e+05
8.851428270339965820e+00 5.075485312500000000e+05
8.990339756011962891e+00 5.820381250000000000e+05
9.129938364028930664e+00 4.972007812500000000e+05
9.269995450973510742e+00 4.769051250000000000e+05
9.408263683319091797e+00 5.015342500000000000e+05
9.546681165695190430e+00 5.639358125000000000e+05
9.684884071350097656e+00 5.123114687500000000e+05
9.822837829589843750e+00 4.675192500000000000e+05
9.962364435195922852e+00 4.849185937500000000e+05
1.010170578956604004e+01 5.329569375000000000e+05
1.023990368843078613e+01 4.594130937500000000e+05
1.037789678573608398e+01 4.569970937500000000e+05
1.051666784286499023e+01 5.451246875000000000e+05
1.065560054779052734e+01 4.779254687500000000e+05
1.079380655288696289e+01 4.894791250000000000e+05
1.093175792694091797e+01 4.904758125000000000e+05
1.107101440429687500e+01 4.552293750000000000e+05
1.121131634712219238e+01 4.945168750000000000e+05
